,lat,lon,ref,name,description,gbfs:name,gbfs:station_id,capacity,amenity,brand,brand:ja,brand:wikidata,brand:website,gbfs:system_id,authentication:app,fee,lat_label,lon_label
1452,34.841811,134.696982,9,姫路市立城内図書館,,09.姫路市立城内図書館,1980,17,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
1453,34.815457,134.684719,10,姫路市役所,,10.姫路市役所,1981,34,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
1454,34.834568,134.69217,11,姫路城前,,11.姫路城前,1982,23,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
1455,34.841072,134.688617,12,姫路文学館,,12.姫路文学館,1983,17,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
1456,34.832229,134.700558,13,姫路商工会議所,,13.姫路商工会議所,1984,17,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
1457,34.826204,134.683506,14,イオンタウン姫路,,14.イオンタウン姫路,1985,23,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
1458,34.821829,134.692933,15,兵庫県姫路総合庁舎,,15.兵庫県姫路総合庁舎,1986,17,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
1459,34.821126,134.686758,16,東延末,,16.東延末,1987,16,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
1460,34.835115,134.693344,17,大手前公園,,17.大手前公園,1988,23,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
1461,34.81948,134.681284,18,手柄駅,,18.手柄駅,1989,17,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
1462,34.820426,134.672214,19,手柄山,,19.手柄山,1990,23,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
1463,34.825506,134.706674,20,すこやかセンター,,20.すこやかセンター,1991,17,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
1464,35.552741,139.718404,K1-147,トヨタモビリティ東京GRGarage東京蒲田店,,K1-147.トヨタモビリティ東京GRGarage東京蒲田店,1992,2,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,2
1465,35.552068,139.71747,K1-148,トヨタモビリティ東京 蒲田仲六郷店,,K1-148.トヨタモビリティ東京 蒲田仲六郷店,1993,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,2
1466,35.568019,139.696379,K1-150,トヨタモビリティ東京 池上第二京浜店,,K1-150.トヨタモビリティ東京 池上第二京浜店,1994,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1467,35.59336,139.715879,K1-149,トヨタモビリティ東京 大田店,,K1-149.トヨタモビリティ東京 大田店,1995,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,2
1468,35.647831,139.739048,C1-82,トヨタモビリティ東京 港三田店,,C1-82.トヨタモビリティ東京 港三田店,1996,3,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,2
1469,35.699835,139.70808,D4-11,トヨタモビリティ東京 新宿明治通り南店,,D4-11.トヨタモビリティ東京 新宿明治通り南店,1997,2,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
1470,35.444105,139.636138,1,関内駅,,001.関内駅,2000,25,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1471,35.440061,139.642991,2,石川町駅駐輪場,,002.石川町駅駐輪場,2001,38,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1472,35.449408,139.632103,3,桜木町駅駐輪場,,003.桜木町駅駐輪場,2002,32,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1473,35.445948,139.643317,4,都市発展記念館（日本大通り駅）,,004.都市発展記念館（日本大通り駅）,2003,14,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1474,35.466289,139.627331,5,横浜ベイクォーター,,005.横浜ベイクォーター,2004,24,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1475,35.440988,139.647914,6,元町・中華街駅駐輪場,,006.元町・中華街駅駐輪場,2005,15,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1476,35.444519,139.651117,9,山下公園−東,,009.山下公園−東,2007,21,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1477,35.453626,139.642432,10,横浜赤レンガ倉庫,,010.横浜赤レンガ倉庫,2008,30,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1478,35.443772,139.642045,11,NTT横浜ビル−西,,011.NTT横浜ビル−西,2009,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1479,35.450495,139.636086,12,馬車道駅,,012.馬車道駅,2010,14,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1480,35.444357,139.643649,14,NTTル･パルク山下駐車場,,014.NTTル･パルク山下駐車場,2011,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1481,35.437563,139.625286,58,阪東橋駅,,058.阪東橋駅,2012,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1482,35.443702,139.642695,16,NTT横浜ビルー東,,016.NTT横浜ビルー東,2013,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1483,35.460049,139.630357,18,横浜メディアタワー,,018.横浜メディアタワー,2015,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1484,35.44666,139.635458,19,りそな銀行,,019.りそな銀行,2016,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1485,35.456437,139.631672,20,美術の広場前,,020.美術の広場前,2017,27,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1486,35.436524,139.637049,115,石川町5丁目-2,,115.石川町5丁目-2,2018,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1487,35.441958,139.634809,23,横浜市技能文化会館,,023.横浜市技能文化会館,2019,9,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1488,35.462944,139.624292,24,横浜三井ビルディング,,024.横浜三井ビルディング,2020,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1489,35.468955,139.632614,27,アミティ横浜,,027.アミティ横浜,2022,17,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1490,35.45379,139.638529,28,横浜ワールドポーターズ,,028.横浜ワールドポーターズ,2023,14,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1491,35.43649,139.625903,59,南吉田小学校交差点,,059.南吉田小学校交差点,2024,22,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1492,35.456143,139.634437,30,クイーンズパーク,,030.クイーンズパーク,2025,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1493,35.467941,139.630746,31,三菱重工ポートサイドビル,,031.三菱重工ポートサイドビル,2026,15,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1494,35.455794,139.631306,32,ランドマークプラザ,,032.ランドマークプラザ,2027,19,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1495,35.455322,139.630287,34,横浜ロイヤルパークホテル,,034.横浜ロイヤルパークホテル,2028,13,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1496,35.455912,139.629498,35,三菱重工横浜ビル,,035.三菱重工横浜ビル,2029,14,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1497,35.452491,139.629408,36,紅葉坂下,,036.紅葉坂下,2030,23,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1498,35.457627,139.632316,37,MARKISみなとみらい,,037.MARKISみなとみらい,2031,18,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1499,35.45457,139.631993,38,ドックヤードガーデン,,038.ドックヤードガーデン,2032,15,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1500,35.459956,139.628988,39,横浜アイマークプレイス,,039.横浜アイマークプレイス,2033,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1501,35.449977,139.646107,46,大さん橋国際客船ターミナル,,046.大さん橋国際客船ターミナル,2034,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1502,35.452239,139.632079,42,桜木町日本丸交差点前,,042.桜木町日本丸交差点前,2035,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1503,35.469028,139.630209,43,ヨコハマポートサイドビル,,043.ヨコハマポートサイドビル,2036,29,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1504,35.462033,139.630055,44,高島中央公園,,044.高島中央公園,2037,24,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1505,35.459342,139.627792,69,横浜野村ビル,,069.横浜野村ビル,2038,9,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1506,35.442141,139.652282,48,港の見える丘公園(フランス橋),,048.港の見える丘公園(フランス橋),2040,19,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1507,35.446376,139.622949,49,野毛山動物園,,049.野毛山動物園,2042,38,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1508,35.435436,139.617976,106,セブン-イレブン横浜吉野町駅前店,,106.セブン-イレブン横浜吉野町駅前店,2043,11,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1509,35.460222,139.624401,51,高島駐輪場,,051.高島駐輪場,2044,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1510,35.440582,139.632243,52,伊勢佐木長者町駅駐輪場,,052.伊勢佐木長者町駅駐輪場,2045,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1511,35.454987,139.641577,55,マリン&ウォークヨコハマ,,055.マリン&ウォークヨコハマ,2046,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1512,35.447165,139.644265,56,開港広場公園,,056.開港広場公園,2047,14,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1513,35.463662,139.631396,54,オーケーみなとみらい,,054.オーケーみなとみらい,2048,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1514,35.444358,139.627854,64,吉田興産P9,,064.吉田興産P9,2049,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1515,35.434716,139.627389,60,南区総合庁舎,,060.南区総合庁舎,2050,15,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1516,35.456129,139.619784,91,京急戸部駐輪場,,091.京急戸部駐輪場,2051,11,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1517,35.468179,139.631114,61,三菱重工ポートサイドビル−２,,061.三菱重工ポートサイドビル−２,2052,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1518,35.441456,139.637149,62,セブン-イレブン横浜不老町1丁目店,,062.セブン-イレブン横浜不老町1丁目店,2053,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1519,35.458845,139.628577,66,みなとみらいグランドセントラルタワー,,066.みなとみらいグランドセントラルタワー,2054,11,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1520,35.441737,139.625554,67,黄金町エリアマネジメントセンター,,067.黄金町エリアマネジメントセンター,2055,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1521,35.45843,139.63468,68,OCEAN GATE MINATO MIRAI,,068.OCEAN GATE MINATO MIRAI,2056,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1522,35.439615,139.628813,63,セブン-イレブン横浜弥生町3丁目店,,063.セブン-イレブン横浜弥生町3丁目店,2057,12,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1523,35.43817,139.661251,96,SPORTIVO横浜元町（スポルティーヴォ横浜元町）,,096.SPORTIVO横浜元町（スポルティーヴォ横浜元町）,2058,9,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1524,35.441812,139.643342,71,D-Parking 横浜中華街第1,,071.D-Parking 横浜中華街第1,2060,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1525,35.444997,139.646478,73,横浜山下町スペースバリュー,,073.横浜山下町スペースバリュー,2061,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1526,35.466735,139.636324,74,横浜市中央卸売市場,,074.横浜市中央卸売市場,2062,11,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1527,35.431413,139.649028,93,いなり湯,,093.いなり湯,2063,3,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1528,35.464864,139.624168,75,横浜スカイビル前,,075.横浜スカイビル前,2064,13,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1529,35.459558,139.623183,76,高島交番横,,076.高島交番横,2065,9,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1530,35.459948,139.622293,77,ふれあい歩道橋下,,077.ふれあい歩道橋下,2066,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1531,35.468406,139.619251,116,横浜駅西口第２駐車場,,116.横浜駅西口第２駐車場,2067,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1532,35.453976,139.61614,79,戸部公園,,079.戸部公園,2068,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1533,35.453429,139.616656,80,西区役所-1,,080.西区役所-1,2069,3,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1534,35.453819,139.616845,81,西区役所-2,,081.西区役所-2,2070,35,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1535,35.453037,139.625986,82,掃部山公園,,082.掃部山公園,2071,15,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1536,35.431584,139.658211,86,HOMMOKU BASE,,086.HOMMOKU BASE,2072,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1537,35.433045,139.663724,84,美濃屋あられ製造本舗,,084.美濃屋あられ製造本舗,2073,12,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1538,35.435227,139.663295,83,NTT本牧ビル,,083.NTT本牧ビル,2074,20,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1539,35.424073,139.659932,87,本牧神社,,087.本牧神社,2075,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1540,35.442638,139.65357,85,MEGAドン・キホーテ港山下総本店（港山下ナナイロ）,,085.MEGAドン・キホーテ港山下総本店（港山下ナナイロ）,2076,9,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1541,35.425196,139.666541,89,イオン本牧店前,,089.イオン本牧店前,2077,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1542,35.462795,139.615488,90,西公会堂・西地区センター,,090.西公会堂・西地区センター,2078,9,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1543,35.442215,139.63629,88,まゆ玉キャビン 関内,,088.まゆ玉キャビン 関内,2079,3,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1544,35.458805,139.632938,33,MMパークビル,,033.MMパークビル,2080,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1545,35.453376,139.616224,92,ローソン横浜中央二丁目店,,092.ローソン横浜中央二丁目店,2081,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1546,35.436575,139.63687,94,石川町5丁目,,094.石川町5丁目,2082,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1547,35.430919,139.664483,107,本牧フロント,,107.本牧フロント,2083,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1548,35.448529,139.640649,41,神奈川県庁西庁舎,,041.神奈川県庁西庁舎,2084,15,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1549,35.45211,139.6193,97,BeGood西戸部,,097.BeGood西戸部,2085,16,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1550,35.4555,139.625999,98,プラウド横浜桜木町,,098.プラウド横浜桜木町,2087,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1551,35.476599,139.629982,100,神奈川区役所,,100.神奈川区役所,2088,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1552,35.474894,139.632903,101,神奈川地区センター,,101.神奈川地区センター,2089,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1553,35.475664,139.630366,102,横浜銀行アイスアリーナ,,102.横浜銀行アイスアリーナ,2090,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1554,35.455152,139.640658,104,カップヌードルミュージアムパーク,,104.カップヌードルミュージアムパーク,2092,13,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1555,35.453156,139.630073,105,みなとみらい21 クリーンセンター,,105.みなとみらい21 クリーンセンター,2093,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1556,35.45129,139.63549,108,横浜北仲ノット,,108.横浜北仲ノット,2094,14,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1557,35.479583,139.632171,109,セブン-イレブン 横浜西神奈川１丁目店,,109.セブン-イレブン 横浜西神奈川１丁目店,2095,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1558,35.419109,139.647767,113,ミリオンペット,,113.ミリオンペット,2096,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1559,35.464396,139.62415,112,横浜スカイビル前-2,,112.横浜スカイビル前-2,2098,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1560,35.457253,139.617457,114,西平沼橋,,114.西平沼橋,2099,20,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1561,35.460521,139.625096,121,みなとみらい学園ビル,,121.みなとみらい学園ビル,2100,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1562,35.458756,139.625079,118,プロット48,,118.プロット48,2101,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1563,35.440107,139.623442,119,セブン-イレブン京急ST黄金町店,,119.セブン-イレブン京急ST黄金町店,2102,14,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1564,35.463607,139.622196,120,アソビル,,120.アソビル,2103,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1565,35.713145,139.723342,E2-14,永青文庫 ミュージアム,,E2-14.永青文庫 ミュージアム,2104,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
1566,35.764452,139.666299,T3-32,練馬北町1丁目,,T3-32.練馬北町1丁目,2105,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,1
1567,35.168615,136.934212,358,TENAS今池,,358.TENAS今池,2106,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,1
1568,35.172935,136.931712,365,葵3丁目,,365.葵3丁目,2107,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1569,35.198931,136.936165,361,ソーネおおぞね,,361.ソーネおおぞね,2108,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
1570,35.413743,139.486982,I-011,相鉄いずみ中央駅駐輪場,,I-011.相鉄いずみ中央駅駐輪場,2114,15,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,1
